Time,Event_length,Y89Di,Ru96Di,Ru98Di,Ru99Di,Ru100Di,Ru101Di,Ru102Di,Rh103Di,Ru104Di,Pd105Di,Pd106Di,Pd108Di,Pd110Di,In113Di,In115Di,Sn120Di,Ba138Di,La139Di,Ce140Di,Pr141Di,Nd142Di,Nd143Di,Nd144Di,Nd145Di,Nd146Di,Sm147Di,Nd148Di,Sm149Di,Nd150Di,Eu151Di,Sm152Di,Eu153Di,Sm154Di,Gd155Di,Gd156Di,Gd157Di,Gd158Di,Tb159Di,Gd160Di,Dy161Di,Dy162Di,Dy163Di,Dy164Di,Ho165Di,Er166Di,Er167Di,Er168Di,Tm169Di,Er170Di,Yb171Di,Yb172Di,Yb173Di,Yb174Di,Lu175Di,Yb176Di,Ir191Di,Ir193Di,Pt194Di,Pt195Di,Pb208Di,Bi209Di,Center,Offset,Width,Residual,fileId,event_id
976525.875,14.0,4.845067977905273,3.0339150428771973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.23301696777344,4.636200904846191,66.30653381347656,79.9054183959961,1.179090976715088,85.91712951660156,0.9438920021057129,60.2493782043457,0.0,0.0,0.0,18.07636833190918,0.5231480002403259,0.44277501106262207,2.844331979751587,6.4739089012146,0.0,0.006171999964863062,0.0,0.0,0.0,0.0,1.2484159469604492,0.0,0.0,0.0,0.0,0.0,0.3498159945011139,2.5726540088653564,0.0,0.0,3.0668039321899414,73.67520141601562,0.0,0.34037700295448303,0.0,0.0,0.0,0.0,0.0,2.317099094390869,132.9672393798828,3.083756923675537,219.16207885742188,866.24951171875,64.3219223022461,169.5911407470703,10.326770782470703,3.1731739044189453,11.005080223083496,0.0,601.9660034179688,108.78299713134766,45.70399856567383,89.02899932861328,1,12
976526.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8479440212249756,12.38910961151123,1.5039550065994263,3014.231201171875,3.0735230445861816,340.0428771972656,0.0,0.39252200722694397,0.06376300007104874,0.0,0.16465899348258972,0.0,0.0,0.291610985994339,2270.431884765625,0.0,2872.1767578125,3.5675740242004395,0.9538450241088867,24.95709991455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.455078125,2.4175379276275635,1.7583400011062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.931640625,38.55436325073242,0.0,0.0,0.0,0.0,0.22312599420547485,0.0,619.8159790039062,83.73300170898438,38.8650016784668,38.64799880981445,1,13
976544.6875,15.0,0.0,0.0,0.4621190130710602,0.0,0.0,0.0,0.0,0.0,0.0,117.703369140625,9.922913551330566,0.5513629913330078,0.0,68.927978515625,42.645164489746094,0.0,62.9375114440918,0.0,3.9199740886688232,0.0,4.606478214263916,0.0,0.0,0.0,1.9084240198135376,0.0,0.6360160112380981,0.0,0.0,0.0,2.677700996398926,0.0,21.72946548461914,0.0,0.0,0.0,0.0,0.300370991230011,2.694617986679077,0.0,1.082716941833496,0.2403710037469864,24.379953384399414,24.77060317993164,0.0,0.0,0.0,0.0035780000034719706,1.9091999530792236,1.2133530378341675,3.587217092514038,76.82064819335938,7.989181041717529,0.0,825.8796997070312,72.50308227539062,109.45631408691406,8.232213973999023,18.246213912963867,11.4883394241333,126.00531005859375,584.458984375,112.33200073242188,50.17499923706055,80.01599884033203,1,14
976559.8125,16.0,46.624114990234375,1.3415440320968628,0.0,0.0,0.0,0.0,0.0,32.176475524902344,0.0,58.15247344970703,6.637141227722168,0.0,30.80295753479004,0.0,0.0,1.5110019445419312,75.04703521728516,0.0,0.0,58.09614181518555,65.63243865966797,22.49028205871582,0.9274060130119324,4.0376057624816895,17.8570556640625,14.56786060333252,1.5646840333938599,1.0616739988327026,61.24842071533203,0.0,0.0,11.054157257080078,0.0,4.111710071563721,0.0,1.898826003074646,58.14476776123047,5.744933128356934,5.913243770599365,5.449556827545166,8.276165962219238,3.827104091644287,0.0,22.06087875366211,76.9500732421875,3.8690381050109863,94.18622589111328,23.18915367126465,66.51356506347656,28.992080688476562,3.4092819690704346,9.281426429748535,35.60924530029297,0.39219799637794495,376.37286376953125,20.133832931518555,97.41413879394531,325.19757080078125,340.1686096191406,21.798011779785156,0.0,609.1380004882812,95.78700256347656,45.27799987792969,56.04499816894531,1,15
976562.5625,11.0,41.800601959228516,0.0,0.0,0.0,0.0,0.0,0.0,35.517024993896484,0.0,0.0,34.30209732055664,0.03754499927163124,2.1874139308929443,52.819976806640625,8.805334091186523,0.0,0.0,0.0,0.0,0.0,13.375531196594238,0.0,0.0,5.258179187774658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47556498646736145,0.0,0.5338860154151917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10718300193548203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180596113204956,0.0,0.8816819787025452,68.25249481201172,160.6717071533203,10.595746994018555,5.9972968101501465,11.138070106506348,0.0,415.8389892578125,107.88899993896484,36.35200119018555,85.43800354003906,1,16
976568.125,13.0,9.95240592956543,0.0,4.982593059539795,0.0,0.0,0.0,0.0,3.344409942626953,0.0,2.56858491897583,2.739820957183838,112.7204360961914,200.8643035888672,4.886660099029541,126.70339965820312,0.0,124.63050079345703,1.1509959697723389,1.6929939985275269,28.023082733154297,46.241859436035156,72.17130279541016,1.293408989906311,0.9370779991149902,2.8371291160583496,17.395721435546875,2.6988589763641357,45.31066131591797,1.223073959350586,0.22734099626541138,0.0,0.12940900027751923,0.0,0.0,0.0,0.47987100481987,1.0636910200119019,0.2067900002002716,2.3814010620117188,0.3215689957141876,0.0,0.22781400382518768,0.0,53.46277618408203,286.80780029296875,0.38961800932884216,70.3162841796875,12.52971363067627,27.17827796936035,31.75066566467285,106.04121398925781,7.444750785827637,84.30430603027344,1.1149870157241821,584.6893920898438,498.7810974121094,794.8988647460938,63.04551315307617,32.58192443847656,23.330059051513672,146.22344970703125,456.7760009765625,99.47200012207031,38.888999938964844,63.178001403808594,1,17
976572.875,15.0,232.6844024658203,0.0,1.678941011428833,0.0,0.0,0.0,0.6718490123748779,66.34408569335938,1.22353196144104,114.4381332397461,56.423709869384766,150.76959228515625,0.37142500281333923,49.59632110595703,89.01404571533203,0.0,110.83063507080078,0.12928800284862518,0.0,0.07943599671125412,80.16914367675781,4.132383823394775,4.472408771514893,18.186128616333008,9.493388175964355,0.0,0.11403600126504898,0.0,0.0,0.5810250043869019,0.0,2.6248650550842285,0.0,0.0,0.0,0.0,2.9823110103607178,4.832330226898193,5.197379112243652,0.8982049822807312,2.644437074661255,2.1856250762939453,50.95474624633789,1.3125289678573608,0.6175040006637573,0.6751559972763062,2.932878017425537,0.0,0.0,0.27104800939559937,1.0682129859924316,86.91622924804688,1.1344139575958252,48.2506217956543,868.0543212890625,225.55201721191406,346.64892578125,49.49281311035156,62.13705825805664,14.78530502319336,0.0,667.6329956054688,95.74199676513672,42.979000091552734,80.51899719238281,1,18
976573.625,14.0,0.0,0.0,1.6425080299377441,0.0,0.7988430261611938,0.0,0.0,0.0,0.0,3.5277419090270996,16.99830436706543,4.931909084320068,39.5493049621582,61.43499755859375,24.9835205078125,0.1776379942893982,0.0,2.568624973297119,1.8182320594787598,0.0,0.5953710079193115,20.82772445678711,15.490423202514648,13.512811660766602,4247.10205078125,1.4904500246047974,10.800719261169434,0.0,1.190332055091858,1.4575519561767578,0.0,1.6952719688415527,0.0,0.0,1.4756590127944946,0.0,0.0,2.892569065093994,6.818659782409668,0.9569029808044434,74.6595687866211,0.0,0.0,3.7433059215545654,0.0,0.0,4.585109233856201,0.0,0.0,0.37438398599624634,0.48904600739479065,0.0,0.0,0.8930760025978088,2.782006025314331,7.341053009033203,11.092193603515625,45.129695892333984,69.31800842285156,6.3083930015563965,0.9175329804420471,550.6669921875,100.13200378417969,41.90299987792969,68.81999969482422,1,19
976574.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9593400955200195,0.0,19.865398406982422,18.267311096191406,0.0,0.0,0.0,0.9306750297546387,0.0,8.74711799621582,0.0,0.0,0.0,0.9850959777832031,1.9730240106582642,0.0,0.0,0.5653110146522522,0.0,0.0,0.0,0.0,0.0,0.0,0.5745559930801392,0.0,0.0,0.0,0.0010600000387057662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851330041885376,0.0,0.0,0.0,0.0,0.0,2.9324378967285156,21.256473541259766,55.847686767578125,282.48150634765625,309.4729309082031,0.0,7.0008368492126465,686.89697265625,112.25700378417969,71.3280029296875,167.8560028076172,1,20
976579.6875,10.0,8.289654731750488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7421770095825195,0.042054999619722366,2.6760261058807373,0.0,7.3487091064453125,0.0,1.2827500104904175,99.30696105957031,0.0,0.0,0.0,7.858582019805908,0.0,0.0,10.16573715209961,6.495748996734619,0.0,3.1072158813476562,0.0,0.0,7.153371810913086,0.0,1.2321289777755737,0.0,0.46364501118659973,0.0,0.03154899924993515,9.820574760437012,1.8261289596557617,0.5289790034294128,0.0,0.0,0.8578289747238159,0.0,0.5389329791069031,0.30302101373672485,34.01076889038086,4.547235012054443,0.0,0.0,0.0,0.0,0.0,1.0818450450897217,4.007637023925781,64.14225769042969,43.402164459228516,110.97123718261719,2.703963041305542,1.187106966972351,13.318581581115723,9.13248062133789,333.4389953613281,95.65899658203125,30.697999954223633,107.1510009765625,1,21
976583.4375,12.0,491.71502685546875,0.6289899945259094,1.776242971420288,0.0,1.8099260330200195,0.0,0.0,0.0,0.0,13.462175369262695,8.480834007263184,103.2177963256836,4.456561088562012,4.283412933349609,132.00074768066406,0.0,15.314562797546387,0.0,2.484982967376709,3.826939105987549,27.052873611450195,1.303307056427002,5.199873924255371,62.61264419555664,211.1015167236328,0.0,1.8326530456542969,14.321390151977539,0.8648149967193604,0.0,2.116611957550049,8.639021873474121,2.2103970050811768,5.802044868469238,1.9205100536346436,0.2288389950990677,1.1454720497131348,63.63301467895508,475.49310302734375,2.175029993057251,5.357732772827148,5.972610950469971,0.0,4.51154899597168,0.059891000390052795,0.0,0.6252840161323547,0.0,0.1415030062198639,2.4363861083984375,0.6566749811172485,1.8412469625473022,3.7021241188049316,2.4916419982910156,14.079607963562012,296.4117126464844,538.4291381835938,7.163597106933594,3.8043949604034424,38.65964126586914,200.00308227539062,504.739990234375,92.03900146484375,32.95500183105469,51.66400146484375,1,22
976583.75,13.0,67.86811065673828,0.0,0.0,0.0,0.8418130278587341,0.0,0.0,2.362903118133545,0.0,23.82030487060547,4.681548118591309,0.0,0.0,17.469207763671875,6.080262184143066,1.596943974494934,6.688324928283691,0.0,0.5845800042152405,1.524999976158142,47.108428955078125,0.0,0.0,0.40363600850105286,1.2753640413284302,0.0,0.0,0.7224370241165161,1.5087900161743164,0.0,0.0,0.0,0.8334529995918274,0.0,0.0,0.0,0.0,0.0,1.2180780172348022,0.0,0.0,0.0,0.0,0.0,2.9751269817352295,0.0,0.0,0.0,0.0,0.8147760033607483,0.7407910227775574,0.0,2.2198150157928467,0.13464200496673584,4.894653797149658,96.68822479248047,171.78848266601562,379.6333312988281,403.0701904296875,11.904915809631348,4.288640022277832,496.0329895019531,99.51399993896484,38.38600158691406,41.821998596191406,1,23
976587.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5223388671875,10.334677696228027,6.0750322341918945,0.5542309880256653,0.0,1.810297966003418,4.812347888946533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59232097864151,14.208990097045898,19.160097122192383,133.9132537841797,142.46739196777344,1.24412202835083,2.8373560905456543,453.0920104980469,197.2480010986328,53.332000732421875,131.72999572753906,1,24
976592.8125,14.0,121.86071014404297,0.0,1.3573590517044067,0.0,3.4265520572662354,0.0,0.0,0.0,0.0,1.4128999710083008,67.03469848632812,60.30630874633789,37.86827850341797,0.0,86.65347290039062,2.0483100414276123,113.80677032470703,0.0,1.0948690176010132,3.464021921157837,16.11840057373047,1.1297470331192017,1.9234670400619507,4.991067886352539,7.8312859535217285,0.0,0.9529719948768616,0.0,0.0,0.0,0.0,0.3102540075778961,0.8780779838562012,0.0,0.0,0.0,1.3174209594726562,0.9958040118217468,4.79189920425415,0.0,0.0,11.064867973327637,208.90765380859375,1.4650269746780396,3.9414420127868652,0.0,0.0,0.0,0.9388499855995178,2.160680055618286,10.353325843811035,178.07278442382812,10.372528076171875,239.7801055908203,1028.718994140625,137.73097229003906,312.2547302246094,31.366291046142578,13.060153007507324,27.597227096557617,52.06854248046875,544.4990234375,105.80000305175781,44.16600036621094,67.33200073242188,1,25
976612.125,12.0,290.22552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73088800907135,0.0,1.0485819578170776,97.84021759033203,171.17335510253906,149.05352783203125,2.222100019454956,50.458438873291016,0.0,0.0,1.4311399459838867,56.88334274291992,2.6897358894348145,0.0,14.99378490447998,1.4113630056381226,0.0,0.0,0.379148006439209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014857999980449677,0.5362669825553894,5.216999053955078,0.0,0.0,0.17252400517463684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962849736213684,0.0,1.1273670196533203,0.16608700156211853,3.1852009296417236,103.53580474853516,159.01683044433594,11.899003982543945,5.517396926879883,21.78671646118164,0.0,474.7720031738281,166.6439971923828,54.926998138427734,67.08100128173828,1,26
976619.875,11.0,54.39102554321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.20724487304688,7.922173976898193,1.8326270580291748,72.46251678466797,0.0,1.7108180522918701,0.0,20.239225387573242,1.4514260292053223,2.3871679306030273,0.0,5.49124002456665,0.0,0.0,4.8136467933654785,0.6344649791717529,0.0,0.028586000204086304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9909160137176514,0.0,0.874110996723175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381298065185547,5.83901309967041,47.67729949951172,112.08100128173828,0.0,0.0,15.067032814025879,69.82532501220703,482.02801513671875,297.37701416015625,75.14900207519531,146.2429962158203,1,27
976622.1875,13.0,3.653209924697876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.784385681152344,31.216882705688477,35.527225494384766,1.9927419424057007,0.0,53.851993560791016,0.9395359754562378,0.0,0.0,7.6656270027160645,0.0,0.0,14.584598541259766,19.668277740478516,0.0,0.0,0.0,1.559689998626709,0.0,0.0,0.5047399997711182,1.6000080108642578,0.0,1.2249820232391357,0.9195799827575684,0.0,1.210237979888916,1.9708080291748047,0.0,1.342350959777832,1.796820044517517,87.70146942138672,158.42755126953125,0.18840600550174713,0.0,0.9133470058441162,0.0,1.84627103805542,0.0,1.2290079593658447,183.4257049560547,10.994867324829102,0.0,678.15966796875,66.12669372558594,123.04570007324219,0.0,6.423110008239746,1.0146620273590088,43.35335922241211,530.885009765625,111.77799987792969,43.69499969482422,86.8949966430664,1,28
976623.0625,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.105668067932129,1.396193027496338,2755.005126953125,0.9752939939498901,310.1949157714844,0.0,0.6051989793777466,0.6278929710388184,0.0,0.0,0.0,0.0,0.0,2073.873779296875,0.0,2700.787109375,0.0,0.0,10.320856094360352,1.7903709411621094,6.785455226898193,0.0,0.10395299643278122,0.0,0.0,0.551826000213623,0.0,2540.910400390625,4.587252140045166,0.0,0.0,0.12251699715852737,0.0,0.0,0.0,0.0,0.41802600026130676,2497.039306640625,41.158447265625,0.0,0.0,0.0,0.0,0.0,0.0,1051.9759521484375,81.572998046875,65.2959976196289,72.37000274658203,1,29
976624.75,12.0,2.6866509914398193,0.0,0.0,0.0,2.8546290397644043,0.0,0.0,32.480228424072266,0.0,0.0,0.640745997428894,41.292240142822266,0.0,0.0,56.64308547973633,0.0,29.694910049438477,0.040640998631715775,0.7232450246810913,0.0,9.5538911819458,3.8943779468536377,0.0,0.9338529706001282,2.6193768978118896,0.0,2.9167768955230713,0.5698860287666321,1.754093050956726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573830008506775,2.8169798851013184,0.0,0.0,0.0,0.0,0.0,0.0,9.299283027648926,0.0,0.0,0.0,0.0,1.885138988494873,32.70634078979492,3.2474799156188965,7.059167861938477,0.0,154.95407104492188,99.79227447509766,147.4073028564453,4.265426158905029,3.473931074142456,6.485527038574219,83.0958023071289,484.6629943847656,135.7519989013672,47.03799819946289,66.89900207519531,1,30
976626.625,18.0,14.770512580871582,0.0,4.689314842224121,0.0,0.0,0.0,0.0,242.57908630371094,0.0,6.107793807983398,479.8779296875,8.30801773071289,417.27886962890625,20.998001098632812,6.911600112915039,1.6819239854812622,51.53461456298828,0.6345710158348083,0.0,0.47734400629997253,1176.811279296875,6.0545268058776855,1.8689539432525635,13.682782173156738,8.249853134155273,0.6233410239219666,0.0,0.016770999878644943,0.0,0.0,2.308403968811035,0.0,0.0,0.0,0.0,0.9161570072174072,16.52313804626465,3.719775915145874,4.34104585647583,0.0,1.3363380432128906,0.0,0.0,0.0,0.8284080028533936,0.0,1.7803109884262085,0.0,0.0,0.11034899950027466,0.8726829886436462,0.0,0.8938320279121399,2.008183002471924,10.284531593322754,268.7159729003906,451.857177734375,189.00653076171875,183.29241943359375,46.334896087646484,561.224365234375,947.81298828125,72.29900360107422,36.79899978637695,66.55799865722656,1,31
